,name,song_id_x,song_name,genre,feature_id,danceability,energy,key_,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,number_sections,avg_duration,std_duration,std_loudness,std_tempo,number_keys
493,Bruce Springsteen,20mvEa8wRNsdU7diadzRGg,My Father's House,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",20mvEa8wRNsdU7diadzRGg303960,0.277,0.0732,2.0,-18.396,1.0,0.038,0.758,1.77e-05,0.115,0.335,144.459,303960.0,3.0,20,15.1979905,6.59802005234144,4.0893153770076935,1.8156096438792657,3.0
494,Bruce Springsteen,20NMvQ7078gahRN511FACT,Bring 'Em Home,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",20NMvQ7078gahRN511FACT215627,0.367,0.505,3.0,-7.421,1.0,0.0271,0.507,0.0,0.54,0.574,133.091,215627.0,4.0,11,19.602429090909087,20.43365612711071,3.258934134177783,1.521260087738272,2.0
495,Kanye West,20r94xA0bsYNLtYSiOE6r3,Frank's Track,"chicago rap, rap",20r94xA0bsYNLtYSiOE6r338333,0.655,0.179,11.0,-6.903,1.0,0.0722,0.976,0.0,0.105,0.758,140.687,38333.0,4.0,2,19.166649999999997,7.70725178289901,0.8881261171703039,2.076772616344868,2.0
496,Bruce Springsteen,218wztz9mZdDX8Ia1OkUvq,For You,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",218wztz9mZdDX8Ia1OkUvq279293,0.546,0.686,5.0,-8.041,1.0,0.0839,0.486,0.0,0.331,0.703,137.173,279293.0,4.0,17,16.42901941176471,7.229074469836604,2.9089286447580864,1.9382672750195673,5.0
497,The Rolling Stones,21MEgGQlLHFbL4HBEkK0N6,"Memphis, Tennessee - Saturday Club / 1963","album rock, british invasion, classic rock, protopunk, rock",21MEgGQlLHFbL4HBEkK0N6142093,0.765,0.438,4.0,-11.582,1.0,0.0358,0.715,0.0,0.0837,0.948,96.359,142093.0,4.0,7,20.29903714285714,14.203920609195329,2.4025913589487584,36.37440479434485,2.0
498,Red Hot Chili Peppers,21YMiAQTystq882x5Sh0R5,Death of a Martian,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",21YMiAQTystq882x5Sh0R5264800,0.457,0.874,0.0,-3.059,0.0,0.0482,0.0111,0.0,0.0797,0.423,114.797,264800.0,4.0,8,33.09998875,21.393112781174253,4.278061574975951,3.587383007052039,4.0
499,The Rolling Stones,22cSLu8jK5rsUH4QkMLZMJ,Mona - Blues In Rhythm / 1964,"album rock, british invasion, classic rock, protopunk, rock",22cSLu8jK5rsUH4QkMLZMJ178413,0.771,0.483,11.0,-11.341,1.0,0.0429,0.569,0.0873,0.683,0.502,110.622,178413.0,4.0,4,44.603327500000006,40.415760028010006,2.9023100569488895,2.3308677926185957,3.0
500,The Rolling Stones,22g5bgRhnyaQMDHFhI9x4a,Break The Spell - Remastered,"album rock, british invasion, classic rock, protopunk, rock",22g5bgRhnyaQMDHFhI9x4a186867,0.422,0.918,11.0,-7.159,0.0,0.0453,0.0846,0.0149,0.379,0.78,193.076,186867.0,4.0,11,16.987880909090908,9.201137265854102,3.7156663295736427,0.9007662697544111,5.0
501,Kendrick Lamar,22gXA7HlEd0z13zdc3hju7,Tammy's Song (Her Evils),"conscious hip hop, hip hop, rap, west coast rap",22gXA7HlEd0z13zdc3hju7161671,0.477,0.835,9.0,-5.942,0.0,0.438,0.924,0.000508,0.129,0.52,97.317,161671.0,3.0,8,20.2088525,14.835663618121368,2.1523071839971437,24.211639219893513,4.0
502,Kanye West,22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,"chicago rap, rap",22L7bfCiAkJo5xGSQgmiIO299613,0.541,0.803,1.0,-3.284,1.0,0.0738,0.0796,1.71e-05,0.176,0.221,142.135,299613.0,4.0,14,21.40094285714286,7.30265848596505,5.207438484123846,0.5901987558683693,6.0
503,The Rolling Stones,22OTrlQy1sXdtdo1VgDUZb,I Just Want To See His Face,"album rock, british invasion, classic rock, protopunk, rock",22OTrlQy1sXdtdo1VgDUZb172627,0.654,0.542,0.0,-14.696,1.0,0.0419,0.689,0.584,0.204,0.877,78.015,172627.0,4.0,6,28.771103333333333,33.30790874931037,9.283905981141055,0.36683275026456286,3.0
504,Bruce Springsteen,22wGmrE8HQZHvHC44n7Htm,Meeting Across the River,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",22wGmrE8HQZHvHC44n7Htm196707,0.464,0.29,8.0,-10.384,1.0,0.0279,0.819,0.000136,0.175,0.256,104.659,196707.0,4.0,8,24.58831625,13.164839350874779,11.094866353891527,3.223100359680321,4.0
505,Bruce Springsteen,22zWT1qkAqcqGsKDOos3ye,My Beautiful Reward,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",22zWT1qkAqcqGsKDOos3ye235373,0.62,0.248,7.0,-17.504,1.0,0.03,0.351,3.75e-05,0.0862,0.421,122.807,235373.0,4.0,12,19.614435,12.070592290904596,8.136985922876535,0.27329985474942986,2.0
506,Bruce Springsteen,2377q16lGJp3iqRN5SdjXl,Rendezvous,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",2377q16lGJp3iqRN5SdjXl157667,0.472,0.898,5.0,-5.718,1.0,0.0387,0.00236,0.00269,0.0798,0.831,127.602,157667.0,4.0,6,26.277788333333334,13.988340852596373,12.138259157171868,52.10189164991997,3.0
507,Fleetwood Mac,23hieFLBMATmL2HseI2nBL,"Dreams - Sessions, Roughs & Outtakes; 2004 Remaster","album rock, classic rock, mellow gold, rock, soft rock, yacht rock",23hieFLBMATmL2HseI2nBL261547,0.872,0.316,0.0,-14.415,1.0,0.0436,0.405,0.0126,0.0849,0.57,119.528,261547.0,4.0,11,23.776972727272724,15.544443757245926,2.3703685712640485,0.9801355101116486,2.0
508,Kendrick Lamar,23luOrEVHMfoX0AhfbQuS6,FEAR.,"conscious hip hop, hip hop, rap, west coast rap",23luOrEVHMfoX0AhfbQuS6460573,0.588,0.479,1.0,-7.039,1.0,0.281,0.604,7.2e-06,0.527,0.434,150.414,460573.0,4.0,17,27.09255294117647,29.90898880084208,2.7779655431310752,1.6282694711221024,7.0
509,Kanye West,23SZWX2IaDnxmhFsSLvkG2,Gorgeous,"chicago rap, rap",23SZWX2IaDnxmhFsSLvkG2357653,0.603,0.713,1.0,-3.625,0.0,0.0317,0.0207,0.000179,0.431,0.12,91.953,357653.0,4.0,20,17.8826665,6.1401690725309885,1.5526875477869428,0.4992206663232328,4.0
510,Bruce Springsteen,23zMvkiwXFOM7Y1bO954GA,You're Missing,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",23zMvkiwXFOM7Y1bO954GA307800,0.554,0.405,5.0,-12.008,1.0,0.0233,0.0225,0.013,0.105,0.468,82.112,307800.0,4.0,14,21.98571428571429,19.999011777607226,9.223934675673874,0.33699497012583074,4.0
511,Kanye West,24bnCCysWnbNRNUT4LpHcP,Everything We Need,"chicago rap, rap",24bnCCysWnbNRNUT4LpHcP116560,0.894,0.416,9.0,-6.823,0.0,0.0538,0.312,0.0,0.146,0.463,116.96,116560.0,4.0,6,19.426583333333333,5.788737110775257,1.3285984218967999,0.9984421365307096,6.0
512,Bruce Springsteen,24CddFkMemTIlczJkcSUNE,Candy's Boy,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",24CddFkMemTIlczJkcSUNE279347,0.416,0.664,4.0,-8.993,1.0,0.0319,0.00776,0.00264,0.0409,0.621,97.304,279347.0,4.0,11,25.39515090909091,10.269314878321197,9.64902180911243,2.1193700650729403,4.0
513,The Rolling Stones,24LlX6cwvNL5c3bbrUmyl4,Wild Horses,"album rock, british invasion, classic rock, protopunk, rock",24LlX6cwvNL5c3bbrUmyl4341773,0.432,0.389,7.0,-6.517,1.0,0.0255,0.687,0.0107,0.0788,0.158,139.506,341773.0,4.0,16,21.360825000000002,8.654865234498647,3.3529710599953986,6.502543080723626,3.0
514,Red Hot Chili Peppers,24Pn2hnXcgenBGcoybcSJJ,Tear,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",24Pn2hnXcgenBGcoybcSJJ317027,0.5,0.513,9.0,-4.725,0.0,0.03,0.0929,2.87e-06,0.106,0.256,131.473,317027.0,4.0,14,22.644756428571434,10.673733100688457,4.345775649984708,2.9296824041201166,3.0
515,Bruce Springsteen,24sruCj3p7EjKUwUQmxC1U,Mrs. McGrath,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",24sruCj3p7EjKUwUQmxC1U259653,0.359,0.426,0.0,-7.655,1.0,0.0408,0.247,0.0,0.0989,0.538,114.746,259653.0,4.0,14,18.546657857142854,9.008849170049993,3.558369413736492,2.393618742994212,4.0
516,Fleetwood Mac,254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",254bXAqt3zP6P50BdQvEsq226653,0.73,0.487,4.0,-10.991,1.0,0.0303,0.258,0.01,0.0852,0.731,114.965,226653.0,4.0,11,20.604863636363635,7.956420489927958,6.123190629966463,0.8436926088225627,2.0
517,Kanye West,25K9cWrxNv991UYiOzBJqR,Bring Me Down,"chicago rap, rap",25K9cWrxNv991UYiOzBJqR198973,0.386,0.692,6.0,-6.919,0.0,0.0898,0.00575,0.0,0.595,0.351,111.266,198973.0,5.0,7,28.424764285714286,18.40321789182339,6.258196754580957,29.65964817085745,3.0
518,Kanye West,25mwJPzWVmS2yronBNQJF1,School Spirit Skit 1,"chicago rap, rap",25mwJPzWVmS2yronBNQJF178693,0.648,0.218,8.0,-15.108,1.0,0.95,0.326,0.0,0.352,0.642,164.25,78693.0,5.0,5,15.738679999999999,6.287956937432062,1.4488561695351267,4.345203297890681,4.0
519,Bruce Springsteen,26P0taK4ugxnS6ovX319mo,Loose End - Single LP Version - 1979,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",26P0taK4ugxnS6ovX319mo247040,0.474,0.923,7.0,-7.188,1.0,0.0499,0.0114,0.0601,0.319,0.796,119.75,247040.0,4.0,9,27.448888888888888,21.49898987984345,10.149485390621754,1.2243161469889126,2.0
520,JAY-Z,26ZXwyyui0YVpWZchlmB9h,F.U.T.W.,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",26ZXwyyui0YVpWZchlmB9h242760,0.576,0.646,1.0,-8.097,0.0,0.23,0.0308,0.0,0.179,0.323,88.057,242760.0,4.0,9,26.973342222222218,12.291409565141194,1.4843746157894238,1.2428103234202712,4.0
521,Bruce Springsteen,27JhdyVLc45QD9CCErgOuT,Better Days,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",27JhdyVLc45QD9CCErgOuT245627,0.552,0.805,2.0,-7.568,1.0,0.0451,0.283,0.0,0.387,0.635,120.514,245627.0,4.0,9,27.29184777777778,22.92490017752628,8.93604901508491,0.1648373777730997,3.0
522,The Rolling Stones,27wGhiwP01mXNsS0clLm0U,Some Girls - Remastered,"album rock, british invasion, classic rock, protopunk, rock",27wGhiwP01mXNsS0clLm0U276933,0.474,0.938,9.0,-2.643,1.0,0.0898,0.527,0.52,0.299,0.505,71.995,276933.0,4.0,11,25.175766363636367,18.830843952618945,4.469182007726002,1.0366013961718636,3.0
523,Bruce Springsteen,282dVm1dvbGqev47BXjjoO,From Small Things (Big Things One Day Come) - Studio Outtake - 1979,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",282dVm1dvbGqev47BXjjoO162053,0.446,0.925,2.0,-6.733,1.0,0.0659,0.0532,0.0,0.0928,0.943,162.517,162053.0,4.0,10,16.205331,6.972174152702299,3.42474418184937,2.5233979648261715,3.0
524,The Rolling Stones,28AMofKZekNPVodD2ULKwD,Can't Be Seen - Remastered,"album rock, british invasion, classic rock, protopunk, rock",28AMofKZekNPVodD2ULKwD249933,0.507,0.973,6.0,-4.395,0.0,0.0374,0.0486,0.000356,0.351,0.867,142.408,249933.0,4.0,12,20.827767499999997,10.287089497572916,6.134618934968391,1.1774790836461668,5.0
525,Bruce Springsteen,28Q9uWuoLNCl3e8fJADaL1,Buffalo Gals,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",28Q9uWuoLNCl3e8fJADaL1191320,0.273,0.927,5.0,-4.669,1.0,0.0665,0.22,0.0,0.288,0.881,163.076,191320.0,4.0,7,27.331434285714288,19.49994279933393,7.894832631900076,3.092976059519683,3.0
526,Red Hot Chili Peppers,28w7CPWQCqQxt0YCzDN75b,Quixoticelixer - 2006 Remaster,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",28w7CPWQCqQxt0YCzDN75b288227,0.535,0.831,6.0,-4.869,0.0,0.069,0.016,0.000312,0.0676,0.834,110.731,288227.0,4.0,12,24.01889916666667,13.96195407748725,5.487167102486134,10.473602975836663,6.0
527,The Rolling Stones,28zzkBCwVJcoKYVz9UOCHu,When You're Gone,"album rock, british invasion, classic rock, protopunk, rock",28zzkBCwVJcoKYVz9UOCHu231667,0.583,0.889,9.0,-4.532,1.0,0.0994,0.54,0.27,0.0995,0.598,106.666,231667.0,4.0,10,23.166653000000004,11.429196904657095,6.110841485062066,0.6215397457569007,3.0
528,Fleetwood Mac,29IWmqmyYyA1LylPAd2fxh,Sugar Daddy,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",29IWmqmyYyA1LylPAd2fxh250973,0.81,0.302,9.0,-17.566,1.0,0.0456,0.0124,0.402,0.0638,0.958,122.186,250973.0,4.0,11,22.81574909090909,13.13135884097107,6.539155217888345,0.6140057447169839,4.0
529,Kanye West,2a1JSfTePKhysdIif2bzut,Workout Plan,"chicago rap, rap",2a1JSfTePKhysdIif2bzut46173,0.715,0.288,1.0,-13.843,1.0,0.925,0.785,0.0,0.688,0.772,115.114,46173.0,4.0,3,15.3911,1.7874961062894656,0.44393730788629765,0.9778452501972603,3.0
530,Kanye West,2aHlRZIGUFThu3eQePm6yI,Champion,"chicago rap, rap",2aHlRZIGUFThu3eQePm6yI167600,0.693,0.504,6.0,-8.306,1.0,0.238,0.00299,0.0,0.695,0.723,102.139,167600.0,4.0,7,23.942849999999996,15.864090507363896,0.4616446788643939,0.8137357708506515,4.0
531,Red Hot Chili Peppers,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",2aibwv5hGXSgw7Yru8IYTO334667,0.427,0.9,11.0,-3.674,1.0,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667.0,4.0,12,27.88889,19.195751934759848,4.04314394151608,2.4662760097078733,4.0
532,The Rolling Stones,2AJRdtmk5arBnjCeTkIvKA,Hold On To Your Hat - Remastered,"album rock, british invasion, classic rock, protopunk, rock",2AJRdtmk5arBnjCeTkIvKA212360,0.24,0.984,0.0,-3.495,1.0,0.115,0.312,0.349,0.498,0.413,189.6,212360.0,4.0,9,23.595579999999998,16.441435625793144,0.7094012929537441,2.749580791280333,2.0
533,Fleetwood Mac,2aJU5uNgTyV279Tm1eXUhm,I Know I'm Not Wrong - 2015 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",2aJU5uNgTyV279Tm1eXUhm181853,0.583,0.758,0.0,-9.181,1.0,0.0279,0.0187,0.023,0.0603,0.854,79.35,181853.0,4.0,12,15.154433333333335,7.627146463650066,1.4781731020746416,1.442289937963762,3.0
534,JAY-Z,2AO4J6Moo7fULnHnzVxqjG,Lyrical Exercise,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",2AO4J6Moo7fULnHnzVxqjG226067,0.785,0.869,1.0,-5.746,1.0,0.289,0.00408,0.0,0.327,0.474,87.336,226067.0,4.0,11,20.551507272727275,12.237006965879436,9.124230518988238,0.5842927970865972,8.0
535,Fleetwood Mac,2aSnARcwLmTpPZUAuDB3WU,Nothing Without You,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",2aSnARcwLmTpPZUAuDB3WU188813,0.658,0.716,2.0,-8.222,1.0,0.0291,0.357,6.13e-06,0.0373,0.728,121.395,188813.0,4.0,6,31.46887166666667,26.280346947002364,11.975814584681356,0.9626296622620084,2.0
536,Kendrick Lamar,2AyFYSaJjz9XMc0kMr1R3a,Growing Apart (To Get Closer),"conscious hip hop, hip hop, rap, west coast rap",2AyFYSaJjz9XMc0kMr1R3a220995,0.586,0.533,8.0,-9.943,0.0,0.366,0.368,0.0,0.175,0.59,106.835,220995.0,5.0,12,18.416289166666665,15.363387665158806,2.8313760909108874,24.854966500071907,6.0
537,Bruce Springsteen,2AyGYefMitcHfYGOtzsEWf,Worlds Apart,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",2AyGYefMitcHfYGOtzsEWf362600,0.534,0.854,2.0,-7.425,1.0,0.0338,0.038,0.00227,0.406,0.594,103.142,362600.0,4.0,14,25.900007142857138,20.163266318250976,6.675828939350717,0.5308600941495236,3.0
538,Fleetwood Mac,2bBMy7scZuTxy32akUkuvZ,Keep Me There - With Vocal; 2013 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",2bBMy7scZuTxy32akUkuvZ258920,0.368,0.692,4.0,-8.766,0.0,0.047,0.257,0.0327,0.0916,0.549,150.92,258920.0,4.0,10,25.891996999999996,18.097834065885127,11.68139120329614,2.4756856199624564,3.0
539,The Rolling Stones,2BPuGATHtSHLud79E6tOQm,Blinded By Rainbows - Remastered,"album rock, british invasion, classic rock, protopunk, rock",2BPuGATHtSHLud79E6tOQm273907,0.332,0.472,7.0,-8.183,1.0,0.0424,0.688,0.000556,0.116,0.261,89.811,273907.0,4.0,10,27.390663,14.05867484869202,6.1592964253683675,2.6627786844238863,3.0
540,JAY-Z,2bQ2a7b8WuWRY3mkqk1MB8,A Dream,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",2bQ2a7b8WuWRY3mkqk1MB8252093,0.628,0.709,7.0,-5.428,1.0,0.249,0.0754,0.0,0.227,0.65,86.215,252093.0,4.0,11,22.917575454545453,12.50508130997105,3.399152455860404,0.8336150190585571,7.0
541,Bruce Springsteen,2bZRsw5Q36cctvG8vK3PiF,Held Up Without a Gun - Single B-side - 1980,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",2bZRsw5Q36cctvG8vK3PiF76573,0.293,0.978,0.0,-6.054,1.0,0.0789,0.00278,0.0,0.543,0.331,163.347,76573.0,4.0,4,19.1433325,13.153667053648004,0.659926005953193,1.5222538936283525,3.0
542,JAY-Z,2cFnNLgQ0SYuh4vAftnGBH,Blueprint (Momma Loves Me),"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",2cFnNLgQ0SYuh4vAftnGBH220733,0.805,0.54,1.0,-6.36,1.0,0.559,0.0217,0.0,0.0728,0.71,78.726,220733.0,4.0,11,20.06667909090909,16.931568091396883,6.866166467806935,23.945781591298744,3.0
543,Fleetwood Mac,2cFvxprm6kbEuQz220YWOg,Forever,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",2cFvxprm6kbEuQz220YWOg247600,0.666,0.311,9.0,-18.998,1.0,0.0342,0.588,0.759,0.0528,0.836,103.814,247600.0,4.0,8,30.949994999999998,17.265871710141287,11.360713960681723,0.14805108915506546,4.0
544,Kanye West,2CHmgtK8OCL28WtIK96u4N,30 Hours,"chicago rap, rap",2CHmgtK8OCL28WtIK96u4N323303,0.823,0.813,7.0,-6.71,1.0,0.288,0.0359,0.0,0.0886,0.373,95.012,323303.0,4.0,10,32.330296000000004,32.28623878782042,5.4427849733998,0.5910950384197488,7.0
545,Bruce Springsteen,2cT0NyGQoA3M9a0XqYDGUe,Little White Lies - Studio Outtake - 1979,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",2cT0NyGQoA3M9a0XqYDGUe156853,0.391,0.989,11.0,-5.869,0.0,0.0768,0.117,0.00157,0.249,0.69,178.207,156853.0,4.0,7,22.40763,16.607535513279306,7.688502231997371,1.8375901532791685,2.0
546,Bruce Springsteen,2czBvzOv3TvnyoW7Ozo7fP,The Rising,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",2czBvzOv3TvnyoW7Ozo7fP287040,0.499,0.761,10.0,-6.381,1.0,0.0324,0.0655,0.0,0.0895,0.326,110.186,287040.0,4.0,12,23.92000416666667,16.38590960945712,5.250544101675212,0.3149569835948295,4.0
547,Bruce Springsteen,2D9YnxyNwj7qqA1JLyKYPR,Spirit in the Night,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",2D9YnxyNwj7qqA1JLyKYPR298400,0.493,0.723,4.0,-6.552,0.0,0.0813,0.377,1.23e-05,0.289,0.615,124.58,298400.0,4.0,12,24.866673333333335,15.842646434728197,3.942999154619911,2.0875446411485123,3.0
548,Kanye West,2DHNCWZYmVr1Lv08q5b0kB,Roses,"chicago rap, rap",2DHNCWZYmVr1Lv08q5b0kB245867,0.715,0.465,3.0,-6.455,0.0,0.0926,0.258,2.7e-05,0.108,0.508,97.714,245867.0,4.0,12,20.488875000000004,5.766417636331148,3.4725086905666065,1.168019925110246,5.0
549,Bruce Springsteen,2DVyJpS1BbrYNXlHU23o8I,Johnny Bye-Bye - Single B-Side - 1984,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",2DVyJpS1BbrYNXlHU23o8I108933,0.755,0.486,4.0,-9.548,1.0,0.0318,0.533,0.000693,0.097,0.402,123.922,108933.0,4.0,5,21.786658,13.847360437459553,13.647979876157496,0.44462962114551086,2.0
550,Kanye West,2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,"chicago rap, rap",2dxjKgT0li4qBI3QwuN9Ih236600,0.524,0.846,9.0,-4.912,1.0,0.347,0.0114,0.0,0.309,0.551,98.385,236600.0,1.0,8,29.5749875,13.25193166387856,0.556194724380384,1.2498092425875,4.0
551,Fleetwood Mac,2dyCo0B5PvcbTcSpgZv51m,Oh Well (Pt. 1) - Mono; 2018 Remaster,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",2dyCo0B5PvcbTcSpgZv51m212507,0.472,0.579,4.0,-10.533,0.0,0.131,0.265,0.0732,0.135,0.18,103.14,212507.0,4.0,10,21.250670000000003,8.780220250850457,9.830319422864934,3.6447523860415516,5.0
552,JAY-Z,2dZufvUzNwLPeRVwjkmG4d,S. Carter,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",2dZufvUzNwLPeRVwjkmG4d254333,0.839,0.843,10.0,-5.278,1.0,0.242,0.0132,0.0,0.111,0.574,88.364,254333.0,4.0,9,28.259259999999998,24.56108803894282,7.512582086813502,29.414121612756006,6.0
553,The Rolling Stones,2e3CEykQphVrAFy8Ev7Svu,"Oh No, Not You Again - Remastered","album rock, british invasion, classic rock, protopunk, rock",2e3CEykQphVrAFy8Ev7Svu226800,0.48,0.984,7.0,-2.31,1.0,0.0937,0.0119,0.0,0.31,0.495,140.402,226800.0,4.0,8,28.350000000000005,24.24994999553018,8.751169228002786,49.73658150392354,2.0
554,JAY-Z,2eqOjSC8dY1iFrQiJGPDOX,Who Gon Stop Me,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",2eqOjSC8dY1iFrQiJGPDOX256707,0.594,0.73,0.0,-4.638,0.0,0.159,0.0408,0.000164,0.715,0.378,133.88,256707.0,4.0,11,23.336963636363638,12.13524413221858,4.17461735426679,0.49454156916923053,7.0
555,JAY-Z,2ey8VvW7LS4G0q9xtgEtBA,Feelin' It,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",2ey8VvW7LS4G0q9xtgEtBA227360,0.558,0.703,10.0,-7.851,1.0,0.304,0.322,0.0,0.376,0.709,81.849,227360.0,4.0,11,20.669089090909093,17.482865922092667,2.356283788279564,1.8726562612308963,3.0
556,Fleetwood Mac,2FAnjQswTl0Zk1bAV2JNZM,My Heart Beat Like a Hammer - Take 1 & Talking Tail Previously Unissued,"album rock, classic rock, mellow gold, rock, soft rock, yacht rock",2FAnjQswTl0Zk1bAV2JNZM223360,0.454,0.666,9.0,-9.121,1.0,0.0526,0.834,0.0,0.0918,0.701,119.523,223360.0,4.0,7,31.90856571428571,26.703364006535992,12.922620576780414,2.2795095963825216,3.0
557,Kendrick Lamar,2fgAJeky8Cpsr8Cfvn2NVp,untitled 03 | 05.28.2013.,"conscious hip hop, hip hop, rap, west coast rap",2fgAJeky8Cpsr8Cfvn2NVp154347,0.813,0.549,5.0,-12.427,0.0,0.269,0.608,1e-06,0.129,0.562,103.914,154347.0,4.0,5,30.869338,27.997883572188453,12.404310004994231,0.11900546205952175,3.0
558,Bruce Springsteen,2fqeDaxNO0b7mhJPcoO1F5,Man's Job,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter",2fqeDaxNO0b7mhJPcoO1F5275067,0.65,0.713,5.0,-11.011,1.0,0.0339,0.092,2.03e-05,0.294,0.696,128.927,275067.0,4.0,11,25.00607181818182,13.411151884161791,6.347834780458609,0.12007565796765335,1.0
559,Kendrick Lamar,2Fw5S2gaOSZzdN5dFoC2dj,A.D.H.D,"conscious hip hop, hip hop, rap, west coast rap",2Fw5S2gaOSZzdN5dFoC2dj215509,0.609,0.799,9.0,-6.883,1.0,0.24,0.33,0.0,0.108,0.582,157.74,215509.0,4.0,14,15.393522857142857,6.953580787257331,1.219517838427039,0.5609506256308204,6.0
560,JAY-Z,2FwmTxesp17JChe8877u95,The Ruler's Back,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",2FwmTxesp17JChe8877u95228627,0.684,0.728,2.0,-6.996,1.0,0.384,0.00671,4.88e-06,0.0376,0.39,90.485,228627.0,4.0,9,25.402956666666668,19.81921091149191,7.769657657265931,0.7774695778256788,4.0
561,JAY-Z,2G5VfBhThZMgDXHBh6EHah,Regrets,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",2G5VfBhThZMgDXHBh6EHah272867,0.722,0.674,4.0,-7.918,1.0,0.341,0.377,0.0,0.219,0.693,80.885,272867.0,4.0,11,24.806055454545447,20.516690343347467,7.1421412399160165,32.85652596198979,5.0
562,JAY-Z,2g69OToKgXkgsdmy6MlyTm,Imaginary Players,"east coast hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop",2g69OToKgXkgsdmy6MlyTm237333,0.789,0.685,1.0,-5.918,0.0,0.365,0.073,1.95e-06,0.0896,0.696,87.998,237333.0,4.0,12,19.777768333333334,8.522445771364668,0.9223103730536834,1.1281401293789497,4.0
563,Red Hot Chili Peppers,2GBPG1wjcFMaIyHpkL28Zt,Happiness Loves Company,"alternative rock, funk metal, funk rock, permanent wave, post-grunge, rock",2GBPG1wjcFMaIyHpkL28Zt213120,0.681,0.893,2.0,-2.464,1.0,0.0347,0.078,0.0,0.154,0.581,126.697,213120.0,4.0,10,21.312006000000004,12.585667290653552,7.206026736928842,0.43391172937463185,4.0
